date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-02-09,18,S18,1.200041666668426,13844.042999400468,14360.25375295046,13948.680451639158,10800.0,5981.713758285997,0,0
2025-02-10,0,S18,0.0,61689.583118562616,65630.35235010284,62482.0363805842,5981.713758285997,5981.713758285997,0,0
2025-02-10,18,S18,7.29144387810959,14583.387563090826,15096.904551972011,14705.357526878612,10800.000000000002,5981.713758285997,0,0
2025-02-11,0,S18,0.0,62973.06588739924,66447.73212214871,63672.509828724906,5948.112290037675,5948.112290037675,0,53
2025-02-11,18,S18,42.43027554535138,15156.006870134901,15499.532673218646,15226.038149506116,9982.619484822695,5948.112290037675,0,0
2025-02-12,0,S18,0.0,61624.466492440064,64884.685529240094,62281.00513313332,5948.112290037676,5948.112290037676,0,6
2025-02-12,18,S18,32.46378899579284,15393.899544843092,15803.374805853971,15503.725586235252,9986.92922424654,5948.112290037676,0,0
2025-02-13,0,S18,0.0,57689.508601456866,60702.3338860021,58296.39184331659,5898.056039988574,5898.056039988574,0,0
2025-02-13,18,S18,38.9615382675143,14419.594072395454,14770.975457299504,14507.496922436643,10800.000000000004,5898.056039988574,0,0
2025-02-14,0,S18,0.0,17525.760149178957,19169.5607433193,17858.190839290346,5867.5303355173,5867.5303355173,12,6
2025-02-14,18,S18,7.735340620110833,5583.738868693664,5948.154838924678,5657.9524635651,10192.063186498894,5867.5303355173,0,0
2025-02-15,0,S18,0.0,18073.75525351941,18825.33526126915,18227.773707233962,5867.5303355173,5867.5303355173,16,6
2025-02-15,18,S18,34.68794430620159,5964.304022469563,6157.39815977253,6004.365894532445,10157.979024542,5867.5303355173,0,0
2025-02-16,0,S18,0.0,62549.09278323476,65310.34352934485,63105.83776579017,5867.5303355173,5867.5303355173,0,14
2025-02-16,18,S18,18.766074144529995,13836.63342768109,14149.005664855165,13900.50013201986,10800.000000000002,5867.5303355173,0,0
2025-02-17,0,S18,0.0,63655.21645843438,66816.04710004847,64291.805593677665,5867.530335517299,5867.530335517299,0,8
2025-02-17,18,S18,19.079105937053797,14429.6727625001,14810.564651220515,14507.243168185927,10800.0,5867.530335517299,0,0
2025-02-18,0,S18,0.0,54778.050252049296,57414.0993914018,55309.49220073414,5867.530335517299,5867.530335517299,0,0
2025-02-18,18,S18,3.7944220200801055,14197.748061706114,14393.59647565446,14238.304449187992,10800.000000000002,5867.530335517299,0,0
2025-02-19,0,S18,0.0,56851.17335460897,57825.416026925006,57050.723160444715,5867.5303355173,5867.5303355173,0,12
2025-02-19,18,S18,4.999580762627033,15332.473575558424,15694.02923696652,15417.093213759046,9998.068864290348,5867.5303355173,0,0
2025-02-20,0,S18,0.0,58077.13262864854,59785.86066731358,58423.222236381596,5846.851882055313,5846.851882055313,0,0
2025-02-20,18,S18,1.9326762412674725e-12,14845.547767789049,15067.015092135985,14891.448324729598,9991.176732885382,5846.851882055313,0,0
2025-02-21,0,S18,0.0,16479.975013859348,17202.342851388396,16628.183784345445,5846.30263893873,5846.30263893873,14,0
2025-02-21,18,S18,17.5071825178282,5867.95380531782,6041.6068553634095,5907.229791891289,10237.234745909755,5846.30263893873,0,0
2025-02-22,0,S18,0.0,16763.228746860972,18213.696151302534,17057.043349757292,5840.256501841328,5840.256501841328,16,9
2025-02-22,18,S18,1.1368683772161603e-13,5966.101014876272,6118.440009728544,5998.043495690501,10132.172968973595,5840.256501841328,0,0
2025-02-23,0,S18,0.0,56687.12176983142,58859.68478067455,57125.994448917954,5840.25650184133,5840.25650184133,0,5
2025-02-23,18,S18,24.812878620337244,15207.63028324968,15405.86421721564,15256.10854380963,9996.919901433186,5840.25650184133,0,0
2025-02-24,0,S18,0.0,53937.99933816167,56841.188201128556,54522.96075932454,5826.111690391904,5826.111690391904,0,16
2025-02-24,18,S18,2.2737367544323206e-12,15142.302370563459,15352.256435152287,15185.618224802492,10195.5207374789,5826.111690391904,0,0
2025-02-25,0,S18,0.0,54868.531515641334,58153.71460644523,55529.76435984501,5826.111690391906,5826.111690391906,0,2
2025-02-25,18,S18,10.337153370099742,15105.643820354704,15384.030099187132,15162.629853226952,10000.64437630554,5826.111690391906,0,0
2025-02-26,0,S18,0.0,50476.21348823239,53319.34641782282,51049.07001813637,5826.111690391906,5826.111690391906,0,0
2025-02-26,18,S18,6.7631118816348135,14830.531599627559,15003.517729367402,14866.450579620314,10117.703041059478,5826.111690391906,0,0
2025-02-27,0,S18,0.0,50956.81350610998,53983.00964451691,51566.245398746076,5826.111690391905,5826.111690391905,0,8
2025-02-27,18,S18,4.249961478459483,14653.314977785838,14839.970749434473,14691.957579777833,9999.672222222222,5826.111690391905,0,0
2025-02-28,0,S18,0.0,14777.34144192383,15204.52785392619,14866.33927643013,5826.111690391903,5826.111690391903,7,9
2025-02-28,18,S18,18.620888314776153,5631.125419929736,5811.23528023166,5668.462495908095,10099.70166490675,5826.111690391903,0,0
2025-03-01,0,S18,0.0,17694.234790521186,18625.549083692997,17884.21402090123,5826.111690391902,5826.111690391902,8,14
2025-03-01,18,S18,7.042482670298568,5920.225775872532,6127.393104065663,5964.920632956363,10165.34544430541,5826.111690391902,0,0
2025-03-02,0,S18,0.0,56038.8659673153,57499.05404885162,56335.67280004953,5822.70412885084,5822.70412885084,0,31
2025-03-02,18,S18,7.05529423589519,14188.661587243989,14380.882791014452,14231.694454560129,10033.766061400824,5822.70412885084,0,0
2025-03-03,0,S18,0.0,57826.03569023129,61424.66028839072,58550.12113246714,5816.55012064452,5816.55012064452,0,5
2025-03-03,18,S18,5.210438060806297,14270.430968548751,14811.871205410851,14405.831135748078,10800.0,5816.55012064452,0,0
2025-03-04,0,S18,0.0,50766.01941899701,54925.7430260286,51602.23797104916,5768.159871356587,5768.159871356587,0,12
2025-03-04,18,S18,2.7595252797310934,15135.120302997968,15656.81463499162,15240.759588377789,9985.869891998696,5768.159871356587,0,0
2025-03-05,0,S18,0.0,51948.924986174665,54134.60313262406,52390.46318943509,5768.159871356588,5768.159871356588,0,5
2025-03-05,18,S18,2.4158453015843406e-12,15213.855526368481,15624.573602369162,15317.445258474372,9997.538341684878,5768.159871356588,0,0
2025-03-06,0,S18,0.0,49190.92605870177,51593.6450090115,49675.7585624999,5730.269794029975,5730.269794029975,0,0
2025-03-06,18,S18,18.442218071062968,13880.127564051643,14033.420947447981,13912.159681709618,10800.0,5730.269794029975,0,0
2025-03-07,0,S18,0.0,15596.727285732255,16189.156232459582,15718.689448315066,5730.269794029978,5730.269794029978,0,16
2025-03-07,18,S18,1.0800249583553523e-12,5554.497582225095,5730.493547996214,5591.005540496952,10128.528528462228,5730.269794029978,0,0
2025-03-08,0,S18,0.0,13251.11372746353,13702.023973667174,13345.01910494878,5730.269794029979,5730.269794029979,0,8
2025-03-08,18,S18,1.3642420526593924e-12,5552.260881279338,5721.866146862296,5587.630495692661,10282.30366974543,5730.269794029979,0,0
2025-03-09,0,S18,0.0,50127.6836330937,51923.826784778845,50491.39580738979,5730.269794029981,5730.269794029981,0,0
2025-03-09,18,S18,25.15900586337773,14773.68603860315,15309.193491772468,14882.101240356706,10145.825364839537,5730.269794029981,0,0
2025-03-10,0,S18,0.0,50709.7888121912,52749.958290672876,51121.97703136426,5730.269794029984,5730.269794029984,0,2
2025-03-10,18,S18,25.944480105639656,14441.356104676697,15027.25027567882,14578.425548301822,10800.0,5730.269794029984,0,0
2025-03-11,0,S18,0.0,43365.1372216119,44722.63968594012,43640.783774950876,5695.431121520409,5695.431121520409,0,1
2025-03-11,18,S18,1.7053025658242404e-12,15060.054224227752,15363.726890329266,15127.455007804729,10000.8674283266,5695.431121520409,0,0
2025-03-12,0,S18,0.0,49030.70515182835,51398.90224815618,49508.61393515577,5685.3351584167685,5685.3351584167685,0,15
2025-03-12,18,S18,2.5295321393059567e-12,15054.781279002611,15316.562755663877,15108.430763729546,10008.322690997185,5685.3351584167685,0,0
2025-03-13,0,S18,0.0,51323.019294537444,55129.71590952158,52088.46951630008,5685.335158416767,5685.335158416767,0,7
2025-03-13,18,S18,4.210411521319344,14190.916817531197,14828.968369880484,14338.165188827878,10800.0,5685.335158416767,0,0
2025-03-14,0,S18,0.0,13681.33102193932,14242.979981383705,13797.542451964666,5650.963109441312,5650.963109441312,0,0
2025-03-14,18,S18,1.0800249583553523e-12,5611.099475547544,5978.09215699535,5685.8124096140755,10255.981027831725,5650.963109441312,0,0
2025-03-15,0,S18,0.0,13603.429683436816,14154.919371952194,13716.982180406023,5650.963109441313,5650.963109441313,0,1
2025-03-15,18,S18,2.4243151849245237,5839.905271491341,6157.219559866253,5904.802418027046,10212.39968972883,5650.963109441313,0,0
2025-03-16,0,S18,0.0,47753.93302472687,49513.40182220746,48110.06913093796,5650.963109441313,5650.963109441313,0,2
2025-03-16,18,S18,49.12017801599151,15543.256274736219,16164.204970030203,15674.673450480377,9984.278787915284,5650.963109441313,0,0
2025-03-17,0,S18,0.0,43721.625202923184,44906.62642455551,43962.54205548746,5639.7866026334,5639.7866026334,0,0
2025-03-17,18,S18,72.87620935068199,15329.023276047856,15616.783675514147,15406.435228075079,9997.855607057372,5639.7866026334,0,0
2025-03-18,0,S18,0.0,51337.25561825698,55069.5067696296,52087.88043179574,5604.852286463985,5604.852286463985,0,0
2025-03-18,18,S18,4.121147867408581e-12,15262.05092722136,15481.002576298395,15307.126669093459,9993.439756926417,5604.852286463985,0,0
2025-03-19,0,S18,0.0,42052.19423632324,43473.43459997538,42340.53329209886,5604.852286463984,5604.852286463984,0,0
2025-03-19,18,S18,1.7828294293057354,15127.705727280574,15892.770966760503,15282.003797911475,9995.674535105041,5604.852286463984,0,0
2025-03-20,0,S18,0.0,47919.44184884925,50838.329240747014,48507.460623823725,5604.852286463984,5604.852286463984,0,6
2025-03-20,18,S18,2.3590018827235326e-12,13869.409106080553,14159.415426307423,13928.76530300442,10800.0,5604.852286463984,0,0
2025-03-21,0,S18,0.0,12873.91840838411,13174.546961709873,12937.425835221733,5604.852286463983,5604.852286463983,0,0
2025-03-21,18,S18,1.0800249583553523e-12,5399.6873576211165,5704.699863888445,5461.9925302718275,10202.64719147293,5604.852286463983,0,0
2025-03-22,0,S18,0.0,13746.947105210642,14194.108170271435,13840.095581174775,5604.852286463984,5604.852286463984,0,1
2025-03-22,18,S18,2.2737367544323206e-13,5768.062825501098,6180.227780181341,5851.803790444333,10273.46194779588,5604.852286463984,0,0
2025-03-23,0,S18,0.0,47889.84287036673,51346.515008796174,48585.40993348189,5604.8522864639845,5604.8522864639845,0,0
2025-03-23,18,S18,0.4485205628016189,14741.818889652974,15502.455952498425,14895.229318859272,9993.339065789205,5604.8522864639845,0,0
2025-03-24,0,S18,0.0,44320.56414988529,46262.6056887843,44713.05854183898,5604.852286463985,5604.852286463985,0,0
2025-03-24,18,S18,9.261464094179331,15130.815394942061,15731.185985571406,15252.191063340448,9998.638393613228,5604.852286463985,0,0
2025-03-25,0,S18,0.0,49812.62260840228,51903.17417190483,50234.93711917379,5604.8522864639845,5604.8522864639845,0,0
2025-03-25,18,S18,1.7053025658242404e-12,14309.039092115303,14656.622452321013,14389.011447841662,10800.000000000002,5604.8522864639845,0,0
2025-03-26,0,S18,0.0,43706.5883127137,45145.54860880478,43998.42317632483,5587.736719868295,5587.736719868295,0,0
2025-03-26,18,S18,8.386102182443693,15329.416979673408,15911.915739619382,15454.593324105635,9987.666856016216,5587.736719868295,0,0
2025-03-27,0,S18,0.0,45778.74574303905,47174.30476730532,46062.12574327846,5573.8825697281945,5573.8825697281945,0,0
2025-03-27,18,S18,211.29890494471258,15239.105611718518,15606.342616536393,15361.289898898538,10026.182268100443,5573.8825697281945,0,0
2025-03-28,0,S18,0.0,13172.113516179006,13837.739341831304,13308.914635242007,5484.626874109974,5484.626874109974,0,0
2025-03-28,18,S18,35.99499988655842,5439.21618079102,5786.217461845043,5509.952737086341,10288.444811010162,5484.626874109974,0,0
2025-03-29,0,S18,0.0,12457.56922168962,13069.658840724798,12583.36598402454,5484.626874109977,5484.626874109977,0,0
2025-03-29,18,S18,1.1368683772161603e-12,5411.674816266071,5833.931457129088,5497.558637835529,10307.747568851477,5484.626874109977,0,0
2025-03-30,0,S18,0.0,42874.377289829645,46665.363208988274,43636.47404043301,5484.6268741099775,5484.6268741099775,0,0
2025-03-30,18,S18,11.757913771102508,13594.34819666309,14057.930974162931,13720.054904505718,10800.0,5484.6268741099775,0,0
2025-03-31,0,S18,0.0,39916.010940930784,42304.514620154,40397.60463421255,5425.126717162889,5425.126717162889,0,0
2025-03-31,18,S18,49.542512510320535,13939.275012513435,14125.194181498857,13984.825485293326,10799.999999999998,5425.126717162889,0,0
2025-04-01,0,S18,0.0,49219.40334450272,50556.966137357114,49491.171429380636,5411.916340010472,5411.916340010472,0,0
2025-04-01,18,S18,9.094947017729282e-13,14639.60025526305,15019.709286149144,14716.891343465211,10048.59907553201,5411.916340010472,0,0
2025-04-02,0,S18,0.0,45587.21822023458,46495.91239917661,45772.98767724815,5411.916340010473,5411.916340010473,0,8
2025-04-02,18,S18,1.8474111129762605e-12,13877.787352083544,14159.367721818195,13952.097324559822,10799.999999999998,5411.916340010473,0,0
2025-04-03,0,S18,0.0,46533.49336184668,49503.62908247396,47132.06516605213,5380.578908669715,5380.578908669715,0,10
2025-04-03,18,S18,6.032991658481251,14236.760706488587,14606.112284174926,14311.966014209396,10800.0,5380.578908669715,0,0
2025-04-04,0,S18,0.0,12109.023410944743,12577.541129333647,12205.795400811383,5380.578908669715,5380.578908669715,0,0
2025-04-04,18,S18,0.6894589943992742,5454.586452656806,5738.7302753834265,5512.677670642695,10031.57509612514,5380.578908669715,0,0
2025-04-05,0,S18,0.0,11883.82363465606,12317.702477284181,11973.802543286312,5380.578908669717,5380.578908669717,0,0
2025-04-05,18,S18,4.0363561378187,5477.965112732266,5722.196134321458,5528.229019245547,10337.283165407101,5380.578908669717,0,9
2025-04-06,0,S18,0.0,42147.984382248374,45709.27108443853,42864.257390871535,5380.578908669719,5380.578908669719,0,0
2025-04-06,18,S18,6.517279730977975,13899.814234398755,14337.194687919007,13988.62380179862,10800.0,5380.578908669719,0,0
2025-04-07,0,S18,0.0,37945.331288212205,42395.80210810412,38839.29026710985,5380.578908669719,5380.578908669719,0,0
2025-04-07,18,S18,29.0034414119266,14029.961480462047,14351.974309583666,14095.698549044366,10800.0,5380.578908669719,0,0
2025-04-08,0,S18,0.0,42973.18013724166,47605.87539478333,43903.795572644674,5380.578908669717,5380.578908669717,0,11
2025-04-08,18,S18,3.214136144315617,13722.06716975709,14055.574494958184,13790.102892437424,10800.0,5380.578908669717,0,0
2025-04-09,0,S18,0.0,44220.51104892623,47768.27320985771,44934.25523486925,5380.578908669717,5380.578908669717,0,0
2025-04-09,18,S18,11.863217565962955,14729.311417048591,15193.610912601373,14823.441803345871,10059.693361784834,5380.578908669717,0,0
2025-04-10,0,S18,0.0,42283.98379858874,45100.94595671538,42851.57693940947,5380.578908669716,5380.578908669716,0,20
2025-04-10,18,S18,48.21479002535682,14852.045046516947,15111.075946362118,14905.121639522455,10081.393062778307,5380.578908669716,0,4
2025-04-11,0,S18,0.0,11087.10108509051,11359.912865314172,11145.133848325762,5380.578908669716,5380.578908669716,0,0
2025-04-11,18,S18,6.163760469130409,5393.471255869346,5650.670736827333,5446.260747157659,9962.888308509688,5380.578908669716,0,0
2025-04-12,0,S18,0.0,11837.00619751081,12310.06072387567,11935.192819968424,5380.578908669717,5380.578908669717,0,0
2025-04-12,18,S18,7.797572214067323,5678.267021154365,5997.988956915602,5743.683468528507,9977.64888090917,5380.578908669717,0,4
2025-04-13,0,S18,0.0,40461.65991057273,42715.56602805336,40916.50674669877,5380.578908669718,5380.578908669718,0,23
2025-04-13,18,S18,6.288295170082293,13707.763251144323,13971.432930476802,13761.829473628586,10800.000000000002,5380.578908669718,0,3
2025-04-14,0,S18,0.0,41449.9198637804,44107.74410145163,41985.77644053145,5380.578908669722,5380.578908669722,0,4
2025-04-14,18,S18,2.6147972675971687e-12,13687.160516552125,13832.163671217197,13717.489950899282,10800.000000000002,5380.578908669722,0,0
2025-04-15,0,S18,0.0,36155.382143195064,36957.26763699075,36319.855753837546,5380.578908669722,5380.578908669722,0,0
2025-04-15,18,S18,17.91303572432537,13422.430489122797,13684.521014114362,13476.186588905332,10800.000000000002,5380.578908669722,0,0
2025-04-16,0,S18,0.0,40782.094616213675,44897.440970026946,41609.18624175349,5380.578908669725,5380.578908669725,0,0
2025-04-16,18,S18,2.163602630389505e-12,13752.02528599344,14124.28209820929,13827.809490185064,10799.999999999998,5380.578908669725,0,2
2025-04-17,0,S18,0.0,36708.55895027018,39108.73502358402,37192.38034560058,5380.578908669725,5380.578908669725,0,4
2025-04-17,18,S18,4.720319444446545,13940.410144097268,14221.682388131507,14001.494559315366,10800.0,5380.578908669725,0,3
2025-04-18,0,S18,0.0,11365.931245789227,11577.762504544227,11411.520102411994,5374.002124757952,5374.002124757952,0,5
2025-04-18,18,S18,3.552499738360126,5086.216425171638,5214.9105157317945,5113.24934222189,10374.281487984337,5374.002124757952,0,0
2025-04-19,0,S18,0.0,10880.213939509455,11155.156493778328,10938.348221539307,5374.002124757952,5374.002124757952,0,0
2025-04-19,18,S18,1.7639223415244487e-12,5316.808348301814,5450.137819348086,5344.948747961434,10031.87714156662,5374.002124757952,0,0
2025-04-20,0,S18,0.0,37166.86943394,39237.62981606112,37584.87454539925,5374.002124757953,5374.002124757953,0,22
2025-04-20,18,S18,3.19033688356285e-12,14579.406623786412,14801.513893073334,14625.09614569529,10096.179789763311,5374.002124757953,0,12
2025-04-21,0,S18,0.0,37782.98187124155,41174.02041286861,38465.05639423137,5374.002124757955,5374.002124757955,0,10
2025-04-21,18,S18,13.400452171089,14416.681518623302,14611.865156897775,14456.992582907325,10100.079169016368,5374.002124757955,0,0
2025-04-22,0,S18,0.0,36274.309424748724,37570.90138688976,36537.536397083415,5374.002124757956,5374.002124757956,0,18
2025-04-22,18,S18,8.429203185312076,13864.378650918934,14281.325724647359,13949.103067779695,10800.0,5374.002124757956,0,3
2025-04-23,0,S18,0.0,34182.69474586397,35784.18153847775,34506.7479015259,5374.002124757956,5374.002124757956,0,13
2025-04-23,18,S18,29.96487770816907,13452.613130328327,13810.714255534243,13525.57113577218,10799.999999999998,5374.002124757956,0,6
2025-04-24,0,S18,0.0,35306.601856842564,36502.73260705757,35549.690600070106,5374.002124757955,5374.002124757955,0,6
2025-04-24,18,S18,1.9326762412674725e-12,14132.328115864431,14414.861208986345,14190.108677454939,10132.507240740739,5374.002124757955,0,0
2025-04-25,0,S18,0.0,10776.443848730925,11209.273101727858,10866.268793403493,5374.002124757954,5374.002124757954,0,19
2025-04-25,18,S18,4.495958260953017,4855.093180708795,5039.6122489209965,4893.4771662922785,10395.2897732233,5374.002124757954,0,0
2025-04-26,0,S18,0.0,10821.185354618705,11049.465253023294,10870.344338055053,5374.002124757956,5374.002124757956,0,2
2025-04-26,18,S18,3.552713678800501e-13,5314.810704713354,5463.661716384878,5346.00984507186,10402.358046490885,5374.002124757956,0,2
2025-04-27,0,S18,0.0,34181.579678813505,35068.134765887466,34362.679486332185,5374.002124757954,5374.002124757954,0,16
2025-04-27,18,S18,28.330783534256852,13642.641582209237,14055.630858451505,13726.574727396792,10799.999999999996,5374.002124757954,0,12
2025-04-28,0,S18,0.0,43113.42374833452,44968.8240225391,43488.330734355375,5374.002124757953,5374.002124757953,0,16
2025-04-28,18,S18,6.1530059294052535,13707.99489938509,13973.668494962012,13762.464739735906,10800.0,5374.002124757953,0,0
2025-04-29,0,S18,0.0,35448.28289144308,36364.80334711324,35635.25484430022,5374.002124757953,5374.002124757953,0,4
2025-04-29,18,S18,57.775763603993255,13615.749562945883,13841.734668711999,13662.27981723003,10800.0,5374.002124757953,0,17
2025-04-30,0,S18,0.0,33826.6617799537,35393.603512232716,34143.32485168578,5374.002124757955,5374.002124757955,0,24
2025-04-30,18,S18,8.941289744574433,13560.584142946731,13820.573160244152,13613.912741511818,10800.0,5374.002124757955,0,0
2025-05-01,0,S18,0.0,37021.34477720675,38467.7639278346,37314.66306277325,5374.002124757956,5374.002124757956,0,20
2025-05-01,18,S18,1.7053025658242404e-12,14975.145222914607,15251.661583364068,15031.715837214371,10106.581605253921,5374.002124757956,0,3
2025-05-02,0,S18,0.0,13662.947679880357,14060.345166479077,13745.715343866777,5374.002124757959,5374.002124757959,0,73
2025-05-02,18,S18,18.181317997894638,6939.397394592588,9220.045868242754,7396.88253997862,10326.145665879898,5374.002124757959,0,24
2025-05-03,0,S18,0.0,14278.86056016434,16386.937167002674,14703.698570332679,5374.002124757957,5374.002124757957,0,16
2025-05-03,18,S18,575.1390226615254,6943.8549008285645,7006.212269357845,6957.666512583415,10800.000000000002,5374.002124757957,0,0
2025-05-04,0,S18,0.0,41072.85379480982,42546.43405888509,41371.19083234633,5374.002124757957,5374.002124757957,0,9
2025-05-04,18,S18,328.5213520394459,16816.567802858208,20821.417972632342,17641.9268305087,10800.000000000002,5374.002124757957,0,0
2025-05-05,0,S18,0.0,43581.414496980615,47485.38288449774,44366.220017713014,5330.625046894319,5330.625046894319,0,53
2025-05-05,18,S18,40.088373470931174,16719.301819416054,18962.8623410153,17169.338392255322,10800.0,5330.625046894319,0,0
2025-05-06,0,S18,0.0,38271.49201226046,39159.85140761387,38452.88381067572,5330.625046894318,5330.625046894318,0,6
2025-05-06,18,S18,20.486986994836798,17277.95229153598,20197.742037775963,17863.238412933144,10800.000000000002,5330.625046894318,0,0
2025-05-07,0,S18,0.0,42121.64315208049,44905.13369809267,42682.20280089423,5330.625046894318,5330.625046894318,0,27
2025-05-07,18,S18,213.69569338654176,17232.437094914138,18943.353325085547,17575.95424420554,10800.000000000002,5330.625046894318,0,9
2025-05-08,0,S18,0.0,45124.19107534109,46762.544182717684,45455.75327010924,5330.62504689432,5330.62504689432,0,1
2025-05-08,18,S18,284.1056895528926,17779.451275267555,18309.34558004361,17886.763967357143,10800.0,5330.62504689432,0,0
2025-05-09,0,S18,0.0,14441.665151197452,14785.815339524832,14513.571860119275,5330.625046894321,5330.625046894321,0,12
2025-05-09,18,S18,381.34917607352423,8425.799578767734,12252.651630290196,9196.455852258918,10461.390371354335,5330.625046894321,0,3
2025-05-10,0,S18,0.0,13731.121317993271,16242.225075914435,14236.585475824317,5323.112417832328,5323.112417832328,0,4
2025-05-10,18,S18,7.958078640513122e-13,7982.763049594254,10014.642284850404,8390.50478993375,10427.705615658708,5323.112417832328,0,2
2025-05-11,0,S18,0.0,42779.978578996,45443.42041119781,43316.46541625348,5323.11241783233,5323.11241783233,0,0
2025-05-11,18,S18,207.3467992109249,16916.441939165354,17198.092187352828,16974.103054966436,10800.000000000002,5323.11241783233,0,0
2025-05-12,0,S18,0.0,40500.54902208349,44812.46560738165,41366.216286380426,5323.11241783233,5323.11241783233,0,5
2025-05-12,18,S18,2.5703883466121624e-12,17462.38610681601,20048.796619759763,17981.0002781806,10800.0,5323.11241783233,0,0
2025-05-13,0,S18,0.0,43231.20110220586,44250.54880492381,43439.35223979548,5323.11241783233,5323.11241783233,0,0
2025-05-13,18,S18,103.7279191453292,16499.054445455044,17352.386356086372,16671.044724129573,10799.999999999996,5323.11241783233,0,0
2025-05-14,0,S18,0.0,42680.34493552613,45280.24516416256,43204.23058438462,5323.11241783233,5323.11241783233,0,33
2025-05-14,18,S18,521.29200450778,16840.041513438588,17136.12971862385,16900.58656923375,10800.0,5323.11241783233,0,3
2025-05-15,0,S18,0.0,42887.08149371398,43783.45102501846,43070.54448487401,5323.11241783233,5323.11241783233,0,28
2025-05-15,18,S18,107.69537957213765,17211.62419627288,17954.519297220675,17361.53400605577,10800.000000000002,5323.11241783233,0,14
2025-05-16,0,S18,0.0,13387.280068427255,13893.170368549223,13491.51966550457,5323.112417832331,5323.112417832331,0,18
2025-05-16,18,S18,72.23288740816713,7634.325815762805,10947.027345973464,8302.62013159136,10610.133373899325,5323.112417832331,0,1
2025-05-17,0,S18,0.0,13390.02741129738,14132.484415780056,13541.722675347177,5314.74269215776,5314.74269215776,0,5
2025-05-17,18,S18,127.4289788902738,8013.108830867618,10176.51757086417,8447.218641382207,10487.88699286195,5314.74269215776,0,2
2025-05-18,0,S18,0.0,43364.30305752727,46091.87611637507,43913.5556361817,5314.742692157762,5314.742692157762,0,17
2025-05-18,18,S18,43.118941003511395,17213.59567362662,20151.48877132757,17803.382275548676,10800.000000000002,5314.742692157762,0,2
2025-05-19,0,S18,0.0,39181.08403538951,42187.06924200073,39786.05348015635,5313.082628088017,5313.082628088017,0,7
2025-05-19,18,S18,68.79838896137576,16676.578049528885,18328.88115425609,17008.366806843325,10800.000000000002,5313.082628088017,0,0
2025-05-20,0,S18,0.0,39010.72496120955,40520.435548011075,39316.12695834568,5313.0826280880165,5313.0826280880165,0,9
2025-05-20,18,S18,59.05163836683914,16641.641968140917,19133.249647190973,17141.293524743487,10800.000000000004,5313.0826280880165,0,0
2025-05-21,0,S18,0.0,37970.512322927374,41003.26102176207,38580.31336973227,5313.082628088016,5313.082628088016,0,9
2025-05-21,18,S18,220.47247221367104,16778.38385348676,17096.333011013372,16843.299414561603,10800.0,5313.082628088016,0,1
2025-05-22,0,S18,0.0,38614.80039642285,42021.19525081105,39299.69215179877,5313.082628088017,5313.082628088017,0,10
