date,interval_index,interval_start_min,interval_end_min,price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,zero_plan_kwh,final_plan_kwh,charge_kwh,discharge_kwh,used_plan_kwh,emergency_kwh,pv_used_kwh,curtail_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,balance_residual_kwh,market_cost_yuan,emergency_cost_yuan,alternative_market_cost_yuan
2025-02-01,12,120,130,0.4293,434.0906333333333,0.0,532.4367238664231,532.4367238664231,0.0,0.0,434.0906333333333,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,228.57508555585545,0.0,228.57508555585545
2025-02-01,13,130,140,0.4324,490.5609166666666,0.0,539.2933057213231,539.2933057213231,0.0,0.0,490.5609166666666,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,233.19042539390017,0.0,233.1904253939001
2025-02-01,14,140,150,0.4367,503.22,0.0,533.1924888397957,533.1924888397957,0.0,0.0,503.22,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,232.84515987633878,0.0,232.84515987633878
2025-02-01,15,150,160,0.4348,474.0728166666667,0.0,516.5933713421668,516.5933713421668,0.0,0.0,474.0728166666667,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,224.61479785957417,0.0,224.61479785957417
2025-02-01,16,160,170,0.4335,461.38439999999997,0.0,542.536635447779,542.536635447779,0.0,0.0,461.38439999999997,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,235.18963146661218,0.0,235.18963146661218
2025-02-01,17,170,180,0.4357,476.94166666666666,0.0,552.0831310158419,552.0831310158419,0.0,0.0,476.94166666666666,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,240.5426201836023,0.0,240.5426201836023
2025-02-01,18,180,190,0.4374,483.39955000000003,0.0,525.228578039534,525.228578039534,0.0,0.0,483.39955000000003,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,229.7349800344922,0.0,229.73498003449217
2025-02-01,19,190,200,0.4371,486.6019166666667,0.0,513.0425700581305,513.0425700581305,0.0,0.0,486.6019166666667,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,224.25090737240885,0.0,224.25090737240885
2025-02-01,20,200,210,0.4356,498.84833333333336,0.0,540.3316882419724,540.3316882419724,0.0,0.0,498.84833333333336,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,235.36848339820318,0.0,235.36848339820318
2025-02-01,21,210,220,0.4353,518.3097333333334,0.0,546.7150930060022,546.7150930060022,0.0,0.0,518.3097333333334,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,237.98507998551278,0.0,237.98507998551278
2025-02-01,22,220,230,0.436,509.13346666666666,0.0,570.1603294873993,570.1603294873993,0.0,0.0,509.13346666666666,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,248.58990365650612,0.0,248.5899036565061
2025-02-01,23,230,240,0.4378,483.6166666666666,0.0,569.2671628660308,569.2671628660308,0.0,0.0,483.6166666666666,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,249.22516390274833,0.0,249.2251639027483
2025-02-01,24,240,250,0.4401,491.1868,0.0,563.7139436159453,563.7139436159453,0.0,0.0,491.1868,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,248.0905065853775,0.0,248.0905065853775
2025-02-01,25,250,260,0.4389,504.64528333333334,0.0,551.5102922095432,551.5102922095432,0.0,0.0,504.64528333333334,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,242.05786725076854,0.0,242.0578672507685
2025-02-01,26,260,270,0.4364,505.5783333333333,0.0,576.2328009310758,576.2328009310758,0.0,0.0,505.5783333333333,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,251.4679943263215,0.0,251.46799432632147
2025-02-01,27,270,280,0.4393,503.2309666666667,0.0,570.3525191860183,570.3525191860183,0.0,0.0,503.2309666666667,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,250.55586167841784,0.0,250.55586167841784
2025-02-01,28,280,290,0.4422,502.84698333333336,0.00023333333333333333,577.3816952916889,577.3816952916889,0.0,0.0,502.84675000000004,0.0,0.00023333333333333333,0.0,0.0,10050.0,10050.0,0.0,255.31818565798483,0.0,255.3181856579848
2025-02-01,29,290,300,0.4395,499.64166666666665,0.0,563.933854895791,563.933854895791,0.0,0.0,499.64166666666665,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,247.84892922670016,0.0,247.84892922670014
2025-02-01,30,300,310,0.4333,488.78358333333335,0.0,562.7451188613687,562.7451188613687,0.0,0.0,488.78358333333335,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,243.8374600026311,0.0,243.83746000263108
2025-02-01,31,310,320,0.4439,498.51875,0.003316666666666667,610.2674166625787,610.2674166625787,0.0,0.0,498.51543333333336,0.0,0.003316666666666667,0.0,0.0,10050.0,10050.0,0.0,270.89770625651875,0.0,270.8977062565187
2025-02-01,32,320,330,0.4301,529.2233333333334,0.0,585.7545509255915,585.7545509255915,0.0,0.0,529.2233333333334,0.0,0.0,0.0,0.0,10050.0,10050.0,0.0,251.9330323530969,0.0,251.9330323530969
2025-02-01,33,330,340,0.3713,547.4103166666666,0.0,1432.2280056682268,1432.2280056682268,833.3333333333334,0.0,1380.74365,0.0,0.0,0.0,0.0,10050.0,10800.0,-1.1368683772161603e-13,531.7862585046128,0.0,531.7862585046126
2025-02-01,34,340,350,0.5708,531.2274,0.04623333333333333,632.5110225420796,632.5110225420796,0.0,-0.0,531.1811666666666,0.0,0.04623333333333333,0.0,0.0,10800.0,10800.0,0.0,361.037291667019,0.0,361.037291667019
2025-02-01,35,350,360,0.9099,510.98333333333335,0.0,0.0,0.0,0.0,598.8598979942814,0.0,0.0,0.0,0.0,87.87656466094802,10800.0,10134.600113339688,0.0,0.0,0.0,0.0
2025-02-01,36,360,370,0.9368,535.1871833333333,0.0,0.0,-0.0,0.0,566.3019203805601,-0.0,0.0,0.0,0.0,31.114737047226754,10134.600113339688,9505.375757361287,0.0,-0.0,0.0,0.0
2025-02-01,37,370,380,0.8758,533.9993499999999,0.6440166666666667,0.0,-0.0,0.0,571.1816829844772,-0.0,0.0,0.0,0.6440166666666667,37.182332984477284,9505.375757361287,8870.729442934091,0.0,-0.0,0.0,0.0
2025-02-01,38,380,390,0.8759,504.52,0.0,0.0,-0.0,0.0,567.075854834891,-0.0,0.0,0.0,0.0,62.555854834890965,8870.729442934091,8240.645159784212,0.0,-0.0,0.0,0.0
2025-02-01,39,390,400,0.8601,519.5536833333333,0.0,0.0,-0.0,0.0,576.0430963279243,-0.0,0.0,0.0,0.0,56.48941299459102,8240.645159784212,7600.597274975406,0.0,-0.0,0.0,0.0
2025-02-01,40,400,410,0.8442,566.415,14.934916666666666,0.0,-0.0,0.0,642.4130199618344,-0.0,0.0,0.0,14.934916666666666,75.99801996183442,7600.597274975406,6886.805030573369,0.0,-0.0,0.0,0.0
2025-02-01,41,410,420,0.8334,608.7916666666666,56.75,0.0,-0.0,0.0,631.0443145026721,-0.0,0.0,0.0,56.75,22.252647836005508,6886.805030573369,6185.644681125955,0.0,-0.0,0.0,0.0
2025-02-01,42,420,430,0.8092,617.2140499999999,102.656,0.0,-0.0,0.0,601.8294070736168,-0.0,0.0,15.384642926383094,87.27135707361691,0.0,6185.644681125955,5516.945339933047,0.0,-0.0,0.0,0.0
2025-02-01,43,430,440,0.7972,595.3964666666667,147.48791666666668,0.0,-0.0,0.0,540.9612440415115,-0.0,0.0,54.435222625155234,93.05269404151144,0.0,5516.945339933047,4915.877290998034,0.0,-0.0,0.0,0.0
2025-02-01,44,440,450,0.7644,579.5366666666666,190.11249999999998,0.0,-0.0,0.0,504.2456806401463,-0.0,0.0,75.29098602652033,114.82151397347965,0.0,4915.877290998034,4355.604312508983,0.0,-0.0,0.0,0.0
2025-02-01,45,450,460,0.6899,609.0003666666667,231.34661666666668,0.0,451.1822367662471,0.0,0.0,377.65374999999995,0.0,231.34661666666668,0.0,0.0,4355.604312508983,4355.604312508983,0.0,466.90593771755084,0.0,466.90593771755084
2025-02-01,46,460,470,0.86,640.2366833333333,279.07533333333333,0.0,-0.0,0.0,374.0366777887251,-0.0,0.0,266.2000055446082,12.875327788725144,0.0,4355.604312508983,3940.0080038548435,0.0,-0.0,0.0,0.0
2025-02-01,47,470,480,1.1617,633.9416666666667,334.01875,-0.0,-0.0,0.0,797.6168823771193,-0.0,0.0,0.0,334.01875,163.67521571045256,3940.0080038548435,3053.767023435822,0.0,0.0,0.0,0.0
2025-02-01,48,480,490,1.1683,590.91065,388.68441666666666,-0.0,-0.0,0.0,833.3333333333334,-0.0,0.0,0.0,388.68441666666666,242.42268333333334,3053.767023435822,2127.841097509896,0.0,0.0,0.0,0.0
2025-02-01,49,490,500,1.0956,568.5581666666667,438.7655666666667,-0.0,-0.0,0.0,241.80915133449895,-0.0,0.0,326.74901533216774,112.01655133449896,0.0,2127.841097509896,1859.164262693786,0.0,0.0,0.0,0.0
2025-02-01,50,500,510,1.0849,574.2283333333334,487.94374999999997,-0.0,-0.0,0.0,193.03188659331232,-0.0,0.0,381.19644674002103,106.74730325997893,0.0,1859.164262693786,1644.6843887012167,0.0,0.0,0.0,0.0
2025-02-01,51,510,520,1.061,577.8523166666666,541.8831666666666,-0.0,-0.0,0.0,119.17317051276302,-0.0,0.0,458.6791461539036,83.20402051276301,0.0,1644.6843887012167,1512.2697547981466,0.0,0.0,0.0,0.0
2025-02-01,52,520,530,1.043,649.0800333333333,586.6261000000001,-0.0,-0.0,0.0,106.70098194542766,-0.0,0.0,542.3790513879056,44.24704861209443,0.0,1512.2697547981466,1393.713108192116,0.0,0.0,0.0,0.0
2025-02-01,53,530,540,1.036,737.1266666666667,621.9499999999999,-0.0,-0.0,0.0,115.1928286173785,-0.0,0.0,621.9338380492882,0.016161950711762074,0.0,1393.713108192116,1265.7210763950286,0.0,0.0,0.0,0.0
2025-02-01,54,540,550,1.0147,711.2534166666666,665.4293,-0.0,-0.0,0.0,59.14896875552574,-0.0,0.0,652.1044479111408,13.324852088859188,0.0,1265.7210763950286,1200.0,0.0,0.0,0.0,0.0
2025-02-01,55,550,560,0.9922,698.3616999999999,729.7222,0.0,-0.0,0.0,0.0,-0.0,0.0,698.3616999999999,31.360500000000116,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,56,560,570,0.97,736.3866666666667,798.0875,0.0,-0.0,0.0,0.0,-0.0,0.0,736.3866666666667,61.70083333333332,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,57,570,580,0.9422,733.2125666666667,838.3206833333334,0.0,-0.0,0.0,0.0,-0.0,0.0,733.2125666666667,105.10811666666666,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,58,580,590,0.9569,697.1223666666666,867.3196166666667,0.0,-0.0,0.0,0.0,-0.0,0.0,697.1223666666666,170.19725000000005,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,59,590,600,0.9977,678.5883333333334,894.0187500000001,0.0,-0.0,0.0,-0.0,-0.0,0.0,678.5883333333334,215.4304166666667,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,60,600,610,0.9919,711.4322000000001,911.8498333333333,0.0,-0.0,0.0,0.0,-0.0,0.0,711.4322000000001,200.41763333333324,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,61,610,620,0.9588,706.70705,933.6272333333333,0.0,-0.0,0.0,0.0,-0.0,0.0,706.70705,226.92018333333328,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,62,620,630,0.9549,666.9933333333333,959.21875,0.0,-0.0,0.0,0.0,-0.0,0.0,666.9933333333333,292.22541666666666,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,63,630,640,0.9839,678.7204333333333,979.8081666666667,0.0,-0.0,0.0,0.0,-0.0,0.0,678.7204333333333,301.0877333333334,0.0,1200.0,1200.0,0.0,-0.0,0.0,0.0
2025-02-01,64,640,650,0.799,678.1305,1021.3479000000001,0.0,-0.0,346.62237888133313,0.0,-0.0,3.4049788813330224,1021.3479000000001,0.0,0.0,1200.0,1511.9601409931997,0.0,-0.0,13.602890630925424,0.0
2025-02-01,65,650,660,0.5025,652.9250000000001,1060.2749999999999,0.0,319.30628137631254,694.4768371866671,0.0,287.12683718666744,0.0,1060.2749999999999,0.0,0.0,1511.9601409931997,2136.9892944612,1.1368683772161603e-13,240.67710958739556,0.0,240.67710958739556
2025-02-01,66,660,670,0.4662,657.69435,1046.1778166666666,447.7600058957711,457.8317466623304,833.3333333333334,0.0,444.8498666666667,0.0,1046.1778166666666,0.0,0.0,2136.9892944612,2886.9892944612,-1.1368683772161603e-13,215.7888830666634,0.0,215.7888830666634
2025-02-01,67,670,680,0.5007,656.1017166666667,1051.3417833333333,0.0,457.20286496695576,833.3333333333334,0.0,438.09326666666675,0.0,1051.3417833333333,0.0,0.0,2886.9892944612,3636.9892944612,0.0,343.38221173343214,0.0,343.38221173343214
2025-02-01,68,680,690,0.4827,654.535,1099.0625,470.65473509028584,470.65473509028567,833.3333333333334,0.0,388.80583333333334,0.0,1099.0625,0.0,0.0,3636.9892944612,4386.9892944612,0.0,227.18504062808094,0.0,227.185040628081
2025-02-01,69,690,700,0.4785,692.20855,1136.31565,500.6327658973337,500.6327658973337,833.3333333333334,0.0,389.2262333333333,0.0,1136.31565,0.0,0.0,4386.9892944612,5136.9892944612,0.0,239.55277848187416,0.0,239.55277848187416
2025-02-01,70,700,710,0.4662,680.1494833333334,1128.4168166666666,506.66716355862695,506.66716355862695,833.3333333333334,0.0,385.06600000000003,0.0,1128.4168166666666,0.0,0.0,5136.9892944612,5886.9892944612,-1.1368683772161603e-13,236.20823165103192,0.0,236.2082316510319
2025-02-01,71,710,720,0.4432,640.0333333333333,1100.65625,506.580007615103,506.580007615103,833.3333333333334,0.0,372.7104166666668,0.0,1100.65625,0.0,0.0,5886.9892944612,6636.9892944612,1.1368683772161603e-13,224.51625937501365,0.0,224.51625937501365
2025-02-01,72,720,730,0.4411,676.8413833333333,1105.4832,514.7963448820921,514.7963448820921,833.3333333333334,0.0,404.69151666666676,0.0,1105.4832,0.0,0.0,6636.9892944612,7386.9892944612,0.0,227.07666772749081,0.0,227.07666772749081
2025-02-01,73,730,740,0.4551,663.0938,1089.4810666666667,535.4675707760881,535.4675707760881,833.3333333333334,0.0,406.94606666666664,0.0,1089.4810666666667,0.0,0.0,7386.9892944612,8136.9892944612,0.0,243.6912914601977,0.0,243.6912914601977
2025-02-01,74,740,750,0.4463,594.0216666666666,1052.4125000000001,555.5234300239222,555.5234300239222,833.3333333333334,0.0,374.9424999999999,0.0,1052.4125000000001,0.0,0.0,8136.9892944612,8886.9892944612,0.0,247.9301068196765,0.0,247.93010681967644
2025-02-01,75,750,760,0.4113,601.1141666666666,1052.0977666666665,551.4517605825837,551.4517605825837,833.3333333333334,0.0,382.34973333333346,0.0,1052.0977666666665,0.0,0.0,8886.9892944612,9636.9892944612,0.0,226.81210912761668,0.0,226.81210912761668
2025-02-01,76,760,770,0.5682,633.3353666666667,1058.98975,0.0,-0.0,363.71271734245363,0.0,-0.0,0.0,997.0480840091203,61.94166599087964,0.0,9636.9892944612,9964.330740069408,0.0,-0.0,0.0,0.0
2025-02-01,77,770,780,0.8279,638.6816666666667,1052.2250000000001,0.0,-0.0,70.366602440517,0.0,-0.0,0.0,709.0482691071837,343.1767308928164,0.0,9964.330740069408,10027.660682265874,0.0,-0.0,0.0,0.0
2025-02-01,78,780,790,0.8636,619.3742333333333,1041.0229166666666,0.0,-0.0,71.96119850260266,0.0,-0.0,0.0,691.335431835936,349.68748483073057,0.0,10027.660682265874,10092.425760918217,0.0,-0.0,0.0,0.0
2025-02-01,79,790,800,0.8416,606.5044,1029.2288333333333,0.0,-0.0,123.01662868257358,0.0,-0.0,0.0,729.5210286825736,299.7078046507597,0.0,10092.425760918217,10203.140726732534,0.0,-0.0,0.0,0.0
2025-02-01,80,800,810,0.8618,607.0133333333333,1017.28125,0.0,-0.0,97.82681931014463,0.0,-0.0,0.0,704.840152643478,312.44109735652205,0.0,10203.140726732534,10291.184864111665,0.0,-0.0,0.0,0.0
2025-02-01,81,810,820,0.8623,606.3183333333333,998.79405,0.0,-0.0,0.0,0.0,-0.0,0.0,606.3183333333333,392.4757166666667,0.0,10291.184864111665,10291.184864111665,0.0,-0.0,0.0,0.0
2025-02-01,82,820,830,0.9026,624.9272166666666,948.6343499999999,0.0,-0.0,0.0,0.0,-0.0,0.0,624.9272166666666,323.70713333333333,0.0,10291.184864111665,10291.184864111665,0.0,-0.0,0.0,0.0
2025-02-01,83,830,840,0.9754,641.645,875.1875,0.0,-0.0,0.0,0.0,-0.0,0.0,641.645,233.54250000000002,0.0,10291.184864111665,10291.184864111665,0.0,-0.0,0.0,0.0
2025-02-01,84,840,850,1.0002,612.7233833333333,815.6234166666667,-0.0,-0.0,0.0,162.0166778078592,-0.0,0.0,450.70670552547415,364.91671114119254,0.0,10291.184864111665,10111.166333214043,0.0,0.0,0.0,0.0
2025-02-01,85,850,860,0.9978,603.26775,769.5365666666667,0.0,-0.0,0.0,171.62288822388336,-0.0,0.0,431.6448617761166,337.89170489055005,0.0,10111.166333214043,9920.474235187507,0.0,-0.0,0.0,0.0
2025-02-01,86,860,870,1.0271,610.8116666666666,727.4,-0.0,-0.0,0.0,205.81051154919123,-0.0,0.0,405.0011551174754,322.3988448825246,0.0,9920.474235187507,9691.795889021738,0.0,0.0,0.0,0.0
2025-02-01,87,870,880,1.0906,571.6230833333333,684.0674,-0.0,-0.0,0.0,335.68034880488915,-0.0,0.0,235.94273452844413,448.1246654715559,0.0,9691.795889021738,9318.817723682972,0.0,0.0,0.0,0.0
2025-02-01,88,880,890,0.9376,554.5942,648.3614333333334,0.0,-0.0,0.0,22.034569344801753,-0.0,0.0,532.5596306551982,115.80180267813512,0.0,9318.817723682972,9294.334868855414,0.0,-0.0,0.0,0.0
2025-02-01,89,890,900,0.6694,578.9233333333333,614.725,215.60959661326604,215.6095966132661,177.35021666666688,0.0,141.5485500000001,0.0,614.725,0.0,0.0,9294.334868855414,9453.950063855415,-5.684341886080802e-14,144.32906397292032,0.0,144.32906397292035
2025-02-01,90,900,910,0.66,593.822,565.3928500000001,1010.8660352037316,1010.8660352037316,833.3333333333334,0.0,861.7624833333333,0.0,565.3928500000001,0.0,0.0,9453.950063855415,10203.950063855415,0.0,667.1715832344629,0.0,667.1715832344629
2025-02-01,91,910,920,0.7217,603.3700333333334,505.4359666666667,278.1436339587628,278.14363395876285,104.30182500000012,0.0,202.23589166666682,0.0,505.4359666666667,0.0,0.0,10203.950063855415,10297.821706355415,0.0,200.73626062803916,0.0,200.73626062803916
2025-02-01,92,920,930,0.7308,608.655,450.6375,332.24253746797336,332.2425374679733,87.79290000000015,0.0,245.81040000000013,0.0,450.6375,0.0,0.0,10297.821706355415,10376.835316355415,0.0,242.80284638159492,0.0,242.80284638159497
2025-02-01,93,930,940,0.7534,596.7886500000001,413.6283,380.5095564837087,380.5095564837088,125.32944166666681,0.0,308.4897916666669,0.0,413.6283,0.0,0.0,10376.835316355415,10489.631813855414,5.684341886080802e-14,286.6758998548262,0.0,286.67589985482624
2025-02-01,94,940,950,0.7823,570.11095,375.9729,419.17569483227845,419.1756948322785,164.79116204769582,0.0,358.92921204769584,0.0,375.9729,0.0,0.0,10489.631813855414,10637.94385969834,0.0,327.9211460672915,0.0,327.9211460672915
2025-02-01,95,950,960,0.8055,548.75,328.93125000000003,451.2165667116737,451.21656671167364,180.06237811295705,0.0,399.881128112957,0.0,328.93125000000003,0.0,0.0,10637.94385969834,10800.000000000002,0.0,363.4549444862531,0.0,363.45494448625317
2025-02-01,96,960,970,0.8271,554.0824,281.17405,454.23073388409773,454.23073388409756,0.0,0.0,272.90835,0.0,281.17405,0.0,0.0,10800.000000000002,10800.000000000002,0.0,375.6942399955371,0.0,375.69423999553726
2025-02-01,97,970,980,0.8519,559.0360666666667,240.44151666666667,463.4378058413357,463.4378058413357,0.0,0.0,318.59455,0.0,240.44151666666667,0.0,0.0,10800.000000000002,10800.000000000002,0.0,394.8026667962339,0.0,394.8026667962339
2025-02-01,98,980,990,0.8791,563.1066666666667,202.36249999999998,510.7038337629284,510.7038337629285,0.0,0.0,360.74416666666673,0.0,202.36249999999998,0.0,0.0,10800.000000000002,10800.000000000002,0.0,448.95974026099043,0.0,448.95974026099054
2025-02-01,99,990,1000,0.9024,580.2863,155.51903333333334,523.9990505929718,523.9990505929718,-0.0,0.0,424.7672666666666,0.0,155.51903333333334,0.0,0.0,10800.000000000002,10800.000000000002,0.0,472.85674325509774,0.0,472.85674325509774
2025-02-01,100,1000,1010,0.9163,532.8180166666667,106.71146666666668,492.43738904249,492.43738904249,-0.0,0.0,426.10655,0.0,106.71146666666668,0.0,0.0,10800.000000000002,10800.000000000002,0.0,451.2203795796336,0.0,451.2203795796336
2025-02-01,101,1010,1020,0.9264,446.78,59.706250000000004,439.95626502325894,439.95626502325894,0.0,2.8106500000001233,384.26309999999984,0.0,59.706250000000004,0.0,0.0,10800.000000000002,10796.877055555557,0.0,407.5754839175471,0.0,407.5754839175471
2025-02-01,102,1020,1030,0.9462,433.5435166666667,15.897433333333334,481.4806843827978,481.4806843827978,3.4699382716058205,0.0,421.1160216049392,0.0,15.897433333333334,0.0,0.0,10796.877055555557,10800.000000000002,6.217248937900877e-15,455.5770235630033,0.0,455.5770235630033
2025-02-01,103,1030,1040,0.9742,439.7808,0.0,481.69789838688905,481.6978983868888,-0.0,0.0,439.7808,0.0,0.0,0.0,0.0,10800.000000000002,10800.000000000002,0.0,469.2700926085072,0.0,469.2700926085074
2025-02-01,104,1040,1050,0.9862,436.1366666666667,0.0,475.1571481563087,475.15714815630884,0.0,0.0,436.1366666666667,0.0,0.0,0.0,0.0,10800.000000000002,10800.000000000002,0.0,468.5999795117518,0.0,468.5999795117518
2025-02-01,105,1050,1060,0.976,445.99516666666665,0.68945,502.9228393292454,502.9228393292454,0.0,-0.0,445.3057166666666,0.0,0.68945,0.0,0.0,10800.000000000002,10800.000000000002,0.0,490.8526911853435,0.0,490.8526911853435
2025-02-01,106,1060,1070,1.0742,439.8926333333333,0.0,486.2688887771674,486.2688887771673,0.0,-0.0,439.8926333333333,0.0,0.0,0.0,0.0,10800.000000000002,10800.000000000002,0.0,522.3500403244332,0.0,522.3500403244332
2025-02-01,107,1070,1080,1.2313,428.47,0.0,-0.0,-0.0,0.0,485.7717734405225,-0.0,0.0,0.0,0.0,57.30177344052248,10800.000000000002,10260.253585066088,0.0,0.0,0.0,0.0
2025-02-01,108,1080,1090,1.2561,454.18455,0.049499999999999995,-0.0,-0.0,0.0,505.0416603814089,-0.0,0.0,0.0,0.049499999999999995,50.857110381408916,10260.253585066088,9699.0961846423,0.0,0.0,0.0,0.0
2025-02-01,109,1090,1100,1.2447,472.26531666666665,0.0,-0.0,-0.0,0.0,476.8205786798591,-0.0,0.0,0.0,0.0,4.5552620131924755,9699.0961846423,9169.295541664678,0.0,0.0,0.0,0.0
2025-02-01,110,1100,1110,1.2545,454.16833333333335,0.0,-0.0,-0.0,0.0,473.5171217290423,-0.0,0.0,0.0,0.0,19.348788395708937,9169.295541664678,8643.165406410188,0.0,0.0,0.0,0.0
2025-02-01,111,1110,1120,1.2522,418.3761833333333,0.0035499999999999998,-0.0,-0.0,0.0,487.53120170775674,-0.0,0.0,0.0,0.0035499999999999998,69.15501837442343,8643.165406410188,8101.464071179347,0.0,0.0,0.0,0.0
2025-02-01,112,1120,1130,1.2881,414.0822333333333,0.0,-0.0,-0.0,0.0,506.4653118450999,-0.0,0.0,0.0,0.0,92.3830785117666,8101.464071179347,7538.724835795903,0.0,0.0,0.0,0.0
2025-02-01,113,1130,1140,1.3466,432.1383333333333,0.0,-0.0,-0.0,0.0,518.3514269824501,-0.0,0.0,0.0,0.0,86.21309364911679,7538.724835795903,6962.778805815403,0.0,0.0,0.0,0.0
2025-02-01,114,1140,1150,1.3523,424.0143666666667,0.00025,-0.0,-0.0,0.0,493.5886678855627,-0.0,0.0,0.0,0.00025,69.57430121889598,6962.778805815403,6414.346952609222,0.0,0.0,0.0,0.0
2025-02-01,115,1150,1160,1.3445,442.41246666666666,0.0,-0.0,-0.0,0.0,491.01390811535697,-0.0,0.0,0.0,0.0,48.60144144869031,6414.346952609222,5868.775943592159,0.0,0.0,0.0,0.0
